PUBCHEM_CID	DISTINCT_EXP_COUNT	EIDS
2254881	1	3731
2254887	1	3897
2254937	1	967
2255005	1	3897
2255019	1	3897
2255181	1	3731
2255410	1	3897
2255554	1	7738
2255837	1	3393
2256886	1	3897
2257324	1	7685
2257335	1	967
2257480	1	3897
2257740	1	854
2257831	1	3897
2258482	1	7738
2258538	1	7738
2259039	1	3452
2259603	1	7738
2259706	1	7738
2259994	1	3897
2260437	1	7672
2260604	1	854
2260867	1	7738
2261562	1	7738
2261569	1	3731
2261597	1	7738
2261603	1	854
2261607	1	7738
2261832	1	7738
2262010	1	7738
2262289	1	3731
2262388	1	3897
2262462	1	7738
2262639	1	4188
2262705	1	3731
2262893	1	7738
2263393	1	705
2263620	1	7738
2263711	1	7738
2264394	1	3897
2264754	1	7738
2264811	1	7738
2264879	1	7738
2264889	1	7738
2265294	1	3897
2265956	1	3704
2265971	1	967
2266086	1	7738
2266088	1	7738
2266097	1	3897
2266122	1	7738
2266182	1	2467
2266185	1	7738
2266251	1	7738
2266319	1	7738
2266771	1	3731
2266898	1	3731
2266974	1	7738
2267075	1	7738
2267309	1	2467
2267370	1	3897
2267435	1	7738
2267508	1	7738
2267567	1	3897
2267831	1	3897
2267870	1	3897
2268049	1	3897
2268150	1	7738
2268305	1	3897
2268638	1	3897
2268693	1	7738
2269063	1	854
2269117	1	3897
2269231	1	3896
2269637	1	7634
2269665	1	3897
2271538	1	3897
2272434	1	7738
2273809	1	7738
2273877	1	3897
2273907	1	7738
2273936	1	7738
2274195	1	3734
2274196	1	7738
2274212	1	7738
2274404	1	3897
2274654	1	3897
2274868	1	705
2274943	1	3897
2274979	1	3940
2275766	1	7719
2275963	1	7722
2276063	1	3897
2277079	1	3731
2277195	1	3897
2278924	1	3897
2279050	1	3739
2279552	1	3897
2279983	1	967
2280707	1	2957
2281539	1	3897
2281759	1	7719
2281934	1	2467
2281988	1	3897
2282235	1	3897
2282289	1	3731
2282389	1	3897
2282461	1	3897
2283001	1	3897
2283010	1	3731
2283059	1	3897
2283286	1	3897
2283818	1	3897
2284643	1	3897
2284646	1	3897
2284676	1	3897
2284724	1	3897
2285121	1	2617
2285251	1	3897
2285312	1	3897
2285658	1	3897
2285676	1	3897
2286243	1	854
2286266	1	3897
2286863	1	854
2287166	1	3897
2287238	1	3731
2287544	1	3897
2287569	1	3897
2287752	1	3897
2287862	1	854
2287870	1	3897
2287872	1	3897
2287929	1	3897
2288571	1	2467
2288639	1	3731
2288896	1	3897
2288967	1	3897
2289088	1	3897
2289116	1	2467
2289157	1	7743
2289386	1	3897
2289515	1	4188
2289617	1	3731
2289633	1	3897
2289673	1	4310
2289694	1	3897
2290111	1	3897
2290132	1	3897
2290376	1	3897
2290474	1	3897
2290599	1	3452
2290688	1	3897
2290919	1	3452
2290999	1	967
2291002	1	3992
2291042	1	3897
2291046	1	3897
2291402	1	3897
2291466	1	3897
2291702	1	7725
2291786	1	3897
2291818	1	3897
2291850	1	3897
2292073	1	3452
2292227	1	3393
2292548	1	4369
2292954	1	3897
2293004	1	7738
2293154	1	3897
2293194	1	854
2293225	1	3897
2293488	1	3897
2293616	1	3452
2293772	1	3897
2293952	1	3731
2294260	1	3897
2294501	1	7634
2294595	1	3731
2294690	1	2098
2295134	1	3734
2295436	1	3897
2295461	1	3897
2295872	1	7743
2296160	1	3897
2296181	1	3897
2296331	1	3393
2296431	1	2957
2296904	1	3731
2297293	1	3897
2297764	1	7738
2297827	1	3731
2297958	1	854
2298365	1	3897
2298710	1	7738
2298738	1	3897
2298789	1	7738
2298826	1	705
2298907	1	3897
2298971	1	3897
2299020	1	705
2299056	1	705
2300497	1	3731
2300821	1	3731
2301239	1	3731
2301640	1	3897
2301866	1	967
2301935	1	3897
2302024	1	2467
2302095	1	3897
2302193	1	3704
2302650	1	7672
2302856	1	7741
2303019	1	2824
2303037	1	3897
2303040	1	3897
2303048	1	3897
2303119	1	3897
2303647	1	7685
2303676	1	3897
2303950	1	854
2304117	1	3731
2304536	1	7743
2304674	1	7738
2304811	1	3731
2304813	1	3731
2305007	1	3897
2305048	1	3734
2306087	1	3897
2306296	1	3452
2306436	1	3897
2306568	1	3897
2306588	1	3897
2306705	1	3452
2306986	1	3897
2307157	1	3897
2307367	1	7719
2307658	1	967
2307990	1	3897
2308234	1	3897
2308238	1	705
2308263	1	3393
2308454	1	3452
2309113	1	3897
2309233	1	7685
2309345	1	3408
2309400	1	3731
2309461	1	7672
2309631	1	3445
2309780	1	3897
2310070	1	705
2310450	1	3731
2310667	1	3897
2310797	1	7538
2310918	1	3216
2311153	1	3897
2311328	1	3897
2311561	1	3731
2312630	1	3897
2312860	1	3452
2312918	1	3897
2312941	1	3897
2313118	1	3897
2313146	1	854
2313167	1	967
2313814	1	3897
2313835	1	3452
2313845	1	3452
2314696	1	3452
2314813	1	3897
2314975	1	854
2315069	1	3897
2315882	1	3897
2316503	1	3940
2316653	1	3897
2316683	1	7690
2318228	1	967
2318621	1	2467
2318659	1	854
2318667	1	3897
2318983	1	3897
2319014	1	967
2319024	1	3897
2319054	1	7741
2319352	1	3897
2319922	1	3452
2319946	1	3897
2320029	1	3731
2320033	1	7537
2320313	1	7634
2320429	1	3897
2320436	1	3731
2321116	1	3897
2321655	1	705
2321890	1	2467
2321979	1	967
2322059	1	3897
2322142	1	3393
2322167	1	3897
2322195	1	3734
2322378	1	3897
2322379	1	705
2322493	1	967
2323364	1	3739
2323972	1	3897
2324273	1	3897
2324609	1	854
2324886	1	3897
2324901	1	7685
2325502	1	3897
2325523	1	967
2325863	1	3897
2325942	1	3393
2326272	1	3731
2326307	1	967
2326373	1	3897
2326411	1	3897
2326563	1	3897
2326614	1	705
2326635	1	3992
2326682	1	3897
2326991	1	967
2327118	1	3452
2327228	1	3897
2327486	1	3734
2327631	1	967
2327752	1	3731
2328136	1	7743
2328158	1	3731
2328301	1	3704
2328624	1	3897
2328625	1	3897
2328634	1	3731
2328695	1	967
2328806	1	7587
2328883	1	967
2328884	1	3731
2328899	1	3731
2329046	1	854
2329071	1	3897
2329165	1	3897
2329166	1	7685
2329235	1	967
2329604	1	3897
2329757	1	3897
2329891	1	3897
2329978	1	705
2330071	1	3897
2330145	1	3897
2330151	1	7690
2330442	1	3897
2330514	1	3731
2331136	1	3897
2331328	1	3452
2331607	1	3897
2331793	1	967
2331811	1	7685
2332063	1	967
2332818	1	3897
2332860	1	705
2333021	1	3897
2333113	1	3897
2333817	1	967
2334194	1	4188
2334609	1	3393
2334716	1	3897
2335251	1	854
2335281	1	3704
2335414	1	2957
2335490	1	854
2335552	1	7685
2335617	1	7743
2335783	1	3452
2335840	1	3393
2335858	1	967
2335942	1	854
2336062	1	705
2336084	1	3734
2336213	1	3731
2336325	1	3897
2336427	1	3897
2336432	1	7743
2336975	1	3897
2337070	1	854
2337081	1	854
2337096	1	3897
2337199	1	3897
2337567	1	3897
2337642	1	967
2337691	1	3897
2337721	1	3897
2337854	1	3897
2337855	1	3897
2337895	1	705
2337901	1	7722
2337962	1	3897
2338024	1	3452
2338283	1	3734
2338540	1	3897
2338547	1	3897
2338838	1	854
2338872	1	3704
2339470	1	3731
2340194	1	967
2340241	1	3897
2340300	1	3731
2340362	1	3897
2340491	1	3897
2340558	1	3897
2340624	1	967
2340728	1	3897
2340869	1	3897
2340987	1	3897
2341142	1	7725
2341255	1	3897
2341532	1	3897
2341545	1	3897
2342604	1	3897
2342793	1	3897
2342823	1	4188
2343308	1	3897
2343309	1	3897
2343373	1	854
2343528	1	3734
2343817	1	3896
2343840	1	967
2343881	1	967
2344272	1	705
2344298	1	3897
2344554	1	967
2344662	1	2467
2345169	1	3897
2345311	1	3734
2345437	1	7634
2345699	1	3897
2345982	1	7744
2346076	1	3393
2346153	1	7634
2346264	1	3897
2346338	1	2467
2346391	1	4188
2346398	1	3897
2346667	1	3897
2346899	1	967
2346958	1	3452
2347030	1	7690
2347291	1	3897
2347592	1	967
2347622	1	2467
2347741	1	854
2347880	1	3897
2347928	1	3897
2348321	1	4188
2348370	1	967
2348701	1	3897
2348924	1	3897
2349367	1	7741
2349575	1	7738
2349667	1	3897
2349771	1	3897
2350148	1	7741
2350207	1	7741
2350751	1	2467
2350798	1	7743
2350978	1	3393
2351242	1	3897
2351439	1	3897
2352607	1	2467
2353094	1	967
2353516	1	3739
2353548	1	3452
2353564	1	705
2353771	1	2467
2353955	1	3897
2354130	1	3897
2354153	1	3897
2354295	1	7685
2354531	1	3897
2354876	1	3734
2355064	1	2467
2355113	1	7672
2355186	1	3897
2355331	1	7672
2355490	1	2467
2355594	1	2467
2356130	1	854
2356240	1	7672
2356658	1	3897
2356719	1	3897
2356872	1	3452
2357296	1	7672
2357510	1	2467
2357900	1	3897
2357907	1	3897
2358042	1	2467
2358138	1	3452
2358194	1	3897
2358203	1	2467
2358407	1	3897
2358649	1	3897
2358736	1	3897
2358826	1	3734
2359029	1	3897
2359086	1	967
2359277	1	7741
2359872	1	854
2359893	1	3731
2359905	1	3897
2360683	1	3452
2360777	1	3897
2360902	1	2098
2360935	1	3739
2360937	1	7719
2360970	1	3897
2360975	1	705
2361091	1	3731
2361177	1	3897
2361559	1	3897
2361787	1	3731
2361839	1	3897
2361974	1	3897
2362127	1	3731
2362189	1	3897
2362437	1	854
2362535	1	967
2362735	1	854
2363102	1	705
2363774	1	3897
2363795	1	854
2364467	1	2467
2364510	1	3897
2364621	1	854
2364636	1	3897
2365011	1	7634
2365040	1	3897
2365419	1	3897
2365479	1	705
2365500	1	854
2365610	1	3739
2365755	1	2467
2366268	1	3897
2366338	1	3897
2366350	1	3704
2366352	1	3897
2366824	1	3897
2366979	1	7672
2367049	1	7672
2367131	1	3897
2367137	1	7743
2367787	1	1827
2367818	1	3897
2368087	1	3897
2368420	1	3216
2368754	1	3897
2369071	1	3897
2369203	1	705
2369370	1	3739
2369402	1	3897
2369720	1	3393
2369755	1	7672
2370211	1	3734
2370446	1	7672
2370548	1	7672
2370673	1	2467
2370738	1	3897
2370939	1	3734
2371085	1	705
2371274	1	3897
2371424	1	3897
2371433	1	3897
2371526	1	3897
2371608	1	3897
2371624	1	3897
2371657	1	3897
2371766	1	3990
2371919	1	3734
2371973	1	3897
2372167	1	3897
2372242	1	3897
2372246	1	3897
2372371	1	3897
2372872	1	3897
2372894	1	3897
2372900	1	3731
2372938	1	4166
2373095	1	3897
2373156	1	7746
2373396	1	3897
2373414	1	3897
2373519	1	7634
2373623	1	3897
2373683	1	3897
2373924	1	4348
2374693	1	3408
2374745	1	3897
2374905	1	3897
2375058	1	3897
2375307	1	3897
2375394	1	3897
2375556	1	3731
2376550	1	967
2376707	1	3897
2376911	1	705
2377036	1	3393
2377083	1	3897
2377173	1	7744
2377519	1	705
2377721	1	3897
2377842	1	3897
2377980	1	2467
2378336	1	3897
2378363	1	3897
2378471	1	3897
2379298	1	3897
2379341	1	3897
2379361	1	3897
2379371	1	3897
2379400	1	3897
2379640	1	4166
2379848	1	3739
2380036	1	3452
2380062	1	3897
2380799	1	3897
2380852	1	3990
2381042	1	3897
2381190	1	967
2381362	1	2467
2381565	1	3897
2382051	1	3408
2382372	1	7634
2382375	1	7634
2383242	1	3393
2383579	1	4166
2383718	1	3897
2384167	1	3452
2384173	1	967
2384174	1	967
2384253	1	7719
2384299	1	3897
2384301	1	3731
2384590	1	3896
2384734	1	7744
2385052	1	705
2385273	1	3704
2385534	1	967
2385765	1	3734
2385929	1	854
2385950	1	3704
2385961	1	3452
2386384	1	967
2386629	1	3452
2386710	1	3897
2386723	1	3897
2386733	1	4166
2387137	1	3897
2387232	1	3731
2387543	1	854
2387613	1	7746
2387640	1	3897
2388073	1	3897
2388269	1	3897
2388777	1	3897
2388900	1	7685
2389100	1	3897
2389156	1	7744
2389192	1	3897
2389205	1	7722
2389272	1	7634
2389356	1	3897
2389453	1	967
2389718	1	7719
2389948	1	3897
2390295	1	3897
2390357	1	7741
2390478	1	3897
2390727	1	3897
2390814	1	7634
2391404	1	3897
2391466	1	3897
2391674	1	7749
2391688	1	7743
2391915	1	854
2392189	1	3428
2392236	1	3897
2392341	1	3897
2392375	1	3897
2392412	1	2467
2392716	1	3897
2392995	1	3897
2392997	1	3897
2393314	1	3731
2393443	1	3734
2393510	1	3897
2393556	1	705
2393811	1	3734
2394180	1	3897
2394407	1	3734
2394619	1	2957
2395119	1	3940
2395730	1	3897
2396533	1	4348
2396598	1	3897
2396743	1	3897
2396748	1	3897
2396755	1	3731
2396757	1	3897
2396793	1	4188
2396799	1	3731
2396841	1	3731
2397010	1	4188
2397259	1	3734
2397314	1	3739
2397637	1	3897
2398045	1	3897
2398123	1	854
2398606	1	3897
2398669	1	3897
2399136	1	3393
2399215	1	4188
2399726	1	3452
2399901	1	705
2400086	1	3731
2400177	1	3739
2400285	1	3897
2400614	1	3897
2400663	1	3897
2400664	1	3897
2401181	1	2467
2401448	1	3897
2401486	1	7741
2401499	1	3897
2401595	1	854
2401602	1	3739
2401707	1	705
2402326	1	854
2402359	1	3739
2402452	1	3897
2402572	1	3897
2402580	1	3704
2402619	1	3731
2402693	1	3731
2402709	1	3739
2402760	1	3897
2402823	1	3704
2403087	1	7672
2403411	1	3897
2403619	1	3897
2403674	1	3897
2404328	1	4348
2404439	1	3897
2404472	1	3897
2404858	1	3897
2404879	1	3897
2405141	1	7672
2405263	1	3939
2405342	1	854
2405459	1	3897
2405605	1	3897
2405738	1	705
2405875	1	3704
2405889	1	7725
2406429	1	4223
2407275	1	3897
2408456	1	3704
2408627	1	3897
2408631	1	3897
2408758	1	3897
2408764	1	3897
2408766	1	3897
2408812	1	3897
2409521	1	705
2409677	1	3897
2410351	1	3731
2410901	1	2467
2410928	1	3393
2411509	1	7672
2411552	1	705
2411768	1	3897
2411949	1	7743
2411958	1	967
2412176	1	3897
2412219	1	2957
2412274	1	3408
2412394	1	3897
2412419	1	3897
2412507	1	7741
2412675	1	3734
2412841	1	3393
2412845	1	3896
2413297	1	3393
2413701	1	3897
2413718	1	7746
2413900	1	3897
2414249	1	4348
2414563	1	3897
2414723	1	854
2414819	1	7746
2415684	1	854
2415764	1	3704
2416095	1	3897
2416322	1	3897
2416480	1	7672
2416500	1	854
2416833	1	3897
2416868	1	3897
2416879	1	3731
2417389	1	705
2417513	1	3897
2417566	1	854
2417626	1	3731
2417654	1	967
2417716	1	3897
2417851	1	3452
2418131	1	854
2418641	1	705
2419431	1	3897
2419651	1	3897
2419809	1	3897
2419857	1	7672
2420059	1	3731
2420130	1	854
2421100	1	705
2421408	1	7672
2421499	1	2824
2421552	1	7690
2421577	1	3408
2421723	1	7744
2422676	1	3731
2423054	1	3897
2423177	1	3393
2423237	1	3897
2423307	1	3897
2423620	1	3897
2424240	1	967
2424243	1	967
2424610	1	7690
2424629	1	3897
2424829	1	3734
2425196	1	3897
2426182	1	3897
2426187	1	7685
2426291	1	3393
2426307	1	705
2426343	1	854
2426475	1	3897
2426596	1	3897
2426673	1	967
2426783	1	3731
2427152	1	967
2429003	1	854
2429118	1	3896
2429371	1	3704
2429377	1	3704
2429522	1	3704
2429565	1	3704
2429802	1	3452
2430079	1	3734
2430334	1	3734
2430520	1	3897
2430892	1	3897
2431073	1	854
2431436	1	3897
2432056	1	854
2432404	1	4188
2432757	1	3897
2432862	1	3393
2433025	1	7672
2433057	1	854
2433099	1	2957
2433158	1	7672
2433260	1	3897
2433695	1	3408
2433969	1	705
2434102	1	4188
2434285	1	705
2434365	1	3897
2434530	1	854
2434551	1	3704
2434569	1	3897
2434592	1	2467
2435182	1	7672
2435184	1	7672
2435484	1	3897
2435548	1	854
2435626	1	3897
2435788	1	7672
2435855	1	3897
2436081	1	3897
2436121	1	967
2436518	1	854
2436651	1	3393
2437146	1	7743
2437682	1	3897
2437956	1	3897
2438178	1	3897
2438555	1	4348
2438682	1	3897
2438704	1	967
2438724	1	3897
2438778	1	3393
2438918	1	3897
2439069	1	3452
2439341	1	3897
2439490	1	7685
2439556	1	3897
2439735	1	3452
2439795	1	967
2439812	1	3897
2439933	1	3897
2439946	1	854
2440240	1	7744
2440377	1	967
2440378	1	3897
2440658	1	3897
2441010	1	3897
2441068	1	3897
2441134	1	3897
2441168	1	967
2441194	1	3393
2441226	1	854
2441245	1	3897
2441423	1	2760
2441644	1	4310
2441961	1	3897
2442232	1	3897
2442289	1	3897
2442495	1	967
2442685	1	854
2443071	1	3897
2443333	1	3897
2443410	1	7752
2443422	1	854
2443440	1	3739
2444277	1	3897
2444373	1	3704
2444424	1	3897
2444823	1	705
2444866	1	3393
2445236	1	3897
2445266	1	3897
2445309	1	854
2445391	1	4188
2445561	1	3704
2445725	1	7743
2445886	1	3393
2445991	1	3897
2446017	1	3452
2446056	1	854
2446071	1	967
2446114	1	3704
2446182	1	3704
2446225	1	967
2446233	1	3897
2446404	1	3897
2446441	1	3897
2446550	1	705
2446670	1	3897
2446706	1	3897
2446872	1	3897
2447016	1	3897
2447060	1	3897
2447300	1	7741
2447522	1	3897
2447904	1	7520
2447914	1	3897
2447986	1	3897
2448254	1	3897
2448632	1	3897
2448777	1	3897
2449024	1	3393
2449224	1	3897
2449811	1	3452
2450200	1	3393
2450517	1	7672
2450552	1	967
2450587	1	3393
2450699	1	3393
2451951	1	3897
2451992	1	3897
2452200	1	3897
2452527	1	3897
2452594	1	7634
2453041	1	3897
2453110	1	3897
2453165	1	3393
2453174	1	3897
2453346	1	3731
2453350	1	7743
2453689	1	3452
2453706	1	3734
2453988	1	3897
2453995	1	3897
2454027	1	854
2454957	1	3897
2454965	1	3940
2454966	1	3393
2455038	1	3897
2455077	1	3897
2455190	1	7672
2455762	1	3897
2455798	1	3897
2456056	1	3897
2456357	1	3897
2456629	1	3393
2456635	1	3897
2457327	1	3897
2457491	1	3897
2457725	1	3897
2457974	1	3897
2458204	1	3897
2458908	1	4369
2458943	1	2467
2459117	1	3897
2459270	1	3897
2459292	1	3897
2459480	1	3452
2459696	1	3739
2460030	1	3897
2460294	1	854
2460625	1	3897
2460652	1	7716
2460786	1	967
2460838	1	4188
2460866	1	3897
2461038	1	967
2461057	1	3897
2461072	1	705
2461074	1	967
2461255	1	2473
2461963	1	3897
2462437	1	2824
2462581	1	967
2462585	1	3897
2462661	1	3897
2462667	1	3897
2462742	1	2957
2463081	1	3739
2463592	1	3731
2463656	1	2467
2463698	1	3897
2464226	1	3897
2464271	1	3897
2464557	1	3393
2464939	1	3393
2465488	1	967
2465521	1	3704
2465623	1	967
2466216	1	3897
2466239	1	3897
2466273	1	3897
2466857	1	3734
2467468	1	2824
2468308	1	3897
2468384	1	967
2468416	1	705
2468986	1	3897
2469037	1	3897
2469376	1	854
2469443	1	2467
2469635	1	4369
2469776	1	3452
2469830	1	3897
2470285	1	3897
2470331	1	3897
2470387	1	3897
2471183	1	4369
2471294	1	3897
2471449	1	967
2471499	1	3704
2471570	1	3704
2471723	1	3897
2471797	1	7634
2471971	1	3897
2472130	1	3452
2472264	1	2467
2472289	1	7685
2472692	1	7744
2473406	1	3897
2473636	1	854
2473752	1	3897
2473760	1	3897
2473906	1	3393
2473928	1	3897
2474196	1	3897
2474286	1	3452
2474505	1	3897
2474632	1	705
2474678	1	3452
2474679	1	3897
2474861	1	967
2474928	1	3393
2475280	1	3897
2475619	1	3939
2476095	1	7685
2476191	1	3452
2476447	1	3897
2476754	1	3897
2476846	1	2467
2476863	1	967
2477045	1	854
2477287	1	3897
2477310	1	3897
2477385	1	7672
2477651	1	4310
2477683	1	4310
2477701	1	2467
2478156	1	3897
2478301	1	3452
2478568	1	3897
2478586	1	3897
2478801	1	967
2478926	1	967
2478990	1	3897
2478999	1	3897
2479105	1	967
2479345	1	3897
2479506	1	3897
2479750	1	3897
2480174	1	3897
2480509	1	3897
2480569	1	854
2480848	1	3704
2481198	1	967
2481336	1	3897
2481385	1	3704
2481957	1	3896
2481995	1	3897
2482310	1	854
2482316	1	2957
2482318	1	7749
2482341	1	3704
2482476	1	7685
2482966	1	1827
2483251	1	3897
2483306	1	3897
2484005	1	3704
2484257	1	3704
2484295	1	3704
2484385	1	967
2484519	1	7537
2485580	1	3897
2486391	1	3897
2486717	1	3393
2486757	1	3897
2486887	1	3897
2486995	1	967
2487058	1	3897
2487953	1	3897
2488324	1	3393
2488718	1	7743
2488755	1	3704
2489504	1	3897
2489666	1	3393
2490054	1	3990
2490092	1	3897
2490334	1	3897
2491115	1	3739
2491862	1	3897
2492511	1	3897
2492555	1	3897
2493253	1	3897
2493276	1	3897
2493464	1	3393
2494474	1	7663
2494661	1	854
2494827	1	967
2494866	1	967
2494887	1	3897
2494994	1	967
2495301	1	3897
2495457	1	3897
2496082	1	3897
2496125	1	3897
2496268	1	3897
2496969	1	3734
2499918	1	2467
2500347	1	3897
2500401	1	7749
2500890	1	854
2501092	1	3897
2501747	1	3897
2501965	1	7587
2504284	1	3897
2504736	1	3897
2505216	1	705
2507102	1	3734
2507284	1	3897
2507290	1	3704
2507537	1	3897
2507641	1	3897
2507705	1	3704
2508616	1	3393
2509276	1	3452
2509600	1	3897
2512506	1	7634
2513077	1	705
2514076	1	705
2514549	1	2467
2514968	1	3393
2514986	1	3897
2516136	1	854
2516747	1	3731
2516963	1	3897
2517341	1	7672
2517469	1	3897
2517745	1	3897
2517774	1	3897
2517869	1	3897
2519122	1	3897
2520332	1	967
2521238	1	3897
2521855	1	967
2521922	1	3990
2522654	1	7672
2522659	1	7741
2522781	1	967
2522847	1	854
2523277	1	3897
2523370	1	3734
2523446	1	3393
2524087	1	3704
2524239	1	7690
2524618	1	4188
2524665	1	3897
2524957	1	3897
2525211	1	3704
2525555	1	3897
2525652	1	3897
2525677	1	7725
2525684	1	3897
2525769	1	3408
2525820	1	967
2525858	1	3897
2525957	1	3897
2526025	1	3897
2526110	1	4348
2526141	1	3897
2526478	1	2824
2526776	1	3897
2526877	1	3897
2526943	1	7725
2527102	1	3897
2527230	1	4166
2527499	1	2957
2529101	1	3897
2529155	1	3704
2529544	1	3704
2529659	1	3897
2529706	1	3897
2529879	1	7719
2529944	1	854
2530160	1	7672
2530291	1	3897
2530343	1	2467
2531112	1	967
2531141	1	7634
2531217	1	3393
2531232	1	3452
2531448	1	3897
2532093	1	3408
2532109	1	3897
2532163	1	3897
2532225	1	3897
2532846	1	3393
2532925	1	3704
2533231	1	967
2534042	1	7741
2534247	1	3897
2534314	1	7743
2534316	1	3897
2534587	1	7741
2534595	1	3897
2534686	1	967
2534967	1	3897
2535004	1	7663
2535112	1	3897
2535434	1	3897
2535610	1	3897
2536258	1	3897
2536292	1	2467
2536378	1	3897
2536598	1	3897
2536646	1	3897
2536961	1	3897
2537079	1	4034
2537513	1	3897
2537693	1	7719
2537808	1	3452
2538305	1	3731
2538326	1	3731
2538738	1	854
2539456	1	3704
2539471	1	3897
2539668	1	3897
2539711	1	3704
2539968	1	3452
2539992	1	2957
2540218	1	3896
2540277	1	3897
2540454	1	705
2540551	1	3704
2540967	1	7743
2541542	1	3897
2541616	1	3897
2541660	1	854
2541702	1	3897
2542201	1	3897
2542796	1	3897
2542833	1	705
2543155	1	3897
2543167	1	7634
2543382	1	3897
2544330	1	3734
2544451	1	3897
2544555	1	967
2544730	1	3897
2544792	1	3897
2545029	1	3897
2545149	1	3897
2545473	1	3731
2545484	1	3731
2545955	1	3897
2546084	1	3452
2546296	1	3897
2546339	1	3897
2546578	1	3897
2547062	1	3897
2547088	1	3897
2547282	1	2467
2547322	1	854
2547336	1	854
2547535	1	854
2547631	1	3704
2547713	1	7587
2547750	1	3897
2547821	1	7741
2548270	1	7725
2548695	1	3897
2548995	1	3896
2549126	1	3704
2549530	1	3897
2549536	1	3897
2549913	1	3704
2550161	1	3897
2550244	1	3897
2550541	1	3897
2550597	1	3704
2550657	1	7685
2550689	1	4348
2550707	1	7672
2550778	1	3897
2550922	1	7672
2551403	1	2467
2551521	1	3704
2551971	1	3897
2552706	1	2467
2552802	1	3897
2552807	1	3897
2552965	1	967
2553566	1	3704
2553879	1	3704
2553925	1	3897
2554133	1	3731
2554237	1	3897
2554270	1	3897
2555103	1	3897
2555125	1	3897
2555366	1	3897
2555715	1	3897
2556041	1	967
2556174	1	2957
2556330	1	3897
2557396	1	3896
2558196	1	3897
2558233	1	3897
2558414	1	3897
2558472	1	7722
2558503	1	4188
2559708	1	7749
2559767	1	3897
2559921	1	3897
2559972	1	3897
2560168	1	3897
2560609	1	7587
2560785	1	3897
2560825	1	3704
2560898	1	3897
2561495	1	3897
2561720	1	3897
2562110	1	7743
2562124	1	3897
2562664	1	3897
2563100	1	3897
2563179	1	3897
2563402	1	3704
2563737	1	3897
2563824	1	2957
2564203	1	7719
2564639	1	3704
2564703	1	7744
2565009	1	7719
2565061	1	3408
2565115	1	3897
2565143	1	3897
2565158	1	3897
2565410	1	3897
2565436	1	3897
2566083	1	3897
2566124	1	3731
2566751	1	967
2566868	1	2467
2567037	1	3897
2567184	1	3897
2567609	1	967
2567729	1	7663
2567904	1	967
2567972	1	705
2568013	1	3897
2568310	1	3897
2568472	1	7672
2568591	1	3896
2568788	1	3897
2568985	1	3897
2569043	1	3897
2569567	1	7744
2569620	1	3393
2569967	1	854
2570751	1	3897
2571013	1	3393
2571338	1	3897
2571413	1	705
2571663	1	3704
2571746	1	3897
2571817	1	7743
2571989	1	3897
2572338	1	3452
2572463	1	7743
2572677	1	3897
2573090	1	3897
2573186	1	3897
2573509	1	3897
2573787	1	4310
2574247	1	3897
2574254	1	3897
2574593	1	967
2575166	1	3897
2575319	1	3897
2575470	1	4369
2575604	1	7672
2576069	1	3897
2576256	1	7672
2576382	1	3452
2576399	1	3704
